params,score,return,sharpe,fees,trades
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-3.888273564232999,0.070312841713005,0.70312841713005,2418.3747445982726,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-3.888273564232999,0.070312841713005,0.70312841713005,2418.374744598273,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-3.993045832001802,0.05321392917268164,0.5321392917268164,1852.9278092806173,15
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.082521959610154,0.06082083705456176,0.6082083705456176,2407.071132200357,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.082521959610154,0.06082083705456176,0.6082083705456176,2407.071132200357,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.08917985053372,0.04848820183532321,0.4848820183532321,1846.02105005939,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.111792544222615,0.046715410819241576,0.46715410819241576,1813.5225571672413,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.111792544222615,0.046715410819241576,0.46715410819241576,1813.5225571672413,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.196591676823068,0.04256724651332289,0.4256724651332289,1808.3811184859353,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.196591676823073,0.042567246513322665,0.42567246513322665,1808.3811184859353,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.2084542178427595,0.04289582392265778,0.42895823922657783,1850.0999077059982,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.2084542178427595,0.04289582392265778,0.42895823922657783,1850.0999077059982,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.222822152680693,0.0552137001794577,0.552137001794577,2457.21176581503,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.270608376328466,0.038955244368162,0.38955244368162,1804.3002276711186,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.270608376328466,0.038955244368162,0.38955244368162,1804.3002276711186,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.327385755696861,0.04955998220796176,0.4955998220796176,2425.7170570194335,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.327385755696861,0.04955998220796176,0.4955998220796176,2425.7170570194335,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.3520660698071305,0.035838311607909956,0.35838311607909956,1839.8809092800993,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.3520660698071305,0.035838311607909956,0.35838311607909956,1839.8809092800993,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.357902265425351,0.03558160419551504,0.3558160419551504,1840.8711226765504,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.357902265425351,0.03558160419551504,0.3558160419551504,1840.8711226765504,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.363873738661127,0.048196797497099375,0.48196797497099375,2443.1962218438257,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.416915577505504,0.0451296503716343,0.451296503716343,2417.9189162113953,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.416915577505513,0.045129650371633856,0.45129650371633856,2417.9189162113953,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.486753211611867,0.04168255908850749,0.41682559088507487,2412.246138818211,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.486753211611867,0.04168255908850749,0.41682559088507487,2412.246138818211,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.6789713366227135,0.019848752658465196,0.19848752658465196,1820.146299238649,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.6789713366227135,0.019848752658465196,0.19848752658465196,1820.146299238649,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-4.68867538101678,0.032101923586542735,0.32101923586542735,2413.8666786790436,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.7795970552409015,0.015437850451230695,0.15437850451230695,1837.9271223726848,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.7795970552409015,0.015437850451230695,0.15437850451230695,1837.9271223726848,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.7795970552409015,0.015437850451230695,0.15437850451230695,1837.9271223726848,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.792856741513765,0.014774680101562465,0.14774680101562465,1836.4442900781644,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.792856741513765,0.014774680101562465,0.14774680101562465,1836.4442900781644,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-4.792856741513765,0.014774680101562465,0.14774680101562465,1836.4442900781646,15
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.100392993573501,0.0011149624136885805,0.011149624136885805,1882.431118674248,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.120404322601158,-0.0007678839764782008,-0.007678839764782008,1839.0096208479902,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.120404322601158,-0.0007678839764782008,-0.007678839764782008,1839.0096208479902,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.29207217322739,-0.009031475794827992,-0.09031475794827992,1834.8570621453016,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.29207217322739,-0.009031475794827992,-0.09031475794827992,1834.8570621453016,15
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.295603885992402,-0.00576715942870798,-0.0576715942870798,1995.1321817197304,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.295603885992407,-0.005767159428708202,-0.05767159428708202,1995.1321817197304,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.38026658327903,-0.011183792184051522,-0.11183792184051522,1930.4581475749155,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.38026658327903,-0.011183792184051522,-0.11183792184051522,1930.4581475749155,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.392198860527613,-0.011758177360343791,-0.11758177360343791,1930.1695118079344,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.392198860527613,-0.011758177360343791,-0.11758177360343791,1930.1695118079344,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.398975607033847,-0.01074317389577728,-0.1074317389577728,1992.6316719372835,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.398975607033856,-0.010743173895777725,-0.10743173895777725,1992.6316719372833,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.4001693456447954,-0.011276583319408284,-0.11276583319408284,1970.379196816414,20
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.4001693456447954,-0.011276583319408284,-0.11276583319408284,1970.379196816414,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.444010522228214,-0.015680377669005985,-0.15680377669005985,1862.231481486704,15
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.450809152507092,-0.013690206801451388,-0.13690206801451388,1970.276279315949,16
"{'ma_type': 'EMA', 'fast_ma_window': 12, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.450809152507092,-0.013690206801451388,-0.13690206801451388,1970.276279315949,16
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.5504619808719085,-0.018295433595330257,-0.18295433595330257,1976.8201858851364,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.03, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.5504619808719085,-0.018295433595330257,-0.18295433595330257,1976.8201858851364,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.584829700625738,-0.02111902064803206,-0.2111902064803206,1921.3936487124442,20
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.05, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.584829700625738,-0.02111902064803206,-0.2111902064803206,1921.3936487124442,20
"{'ma_type': 'EMA', 'fast_ma_window': 5, 'slow_ma_window': 50, 'momentum_window': 15, 'proportional_momentum': False, 'num_stocks': 4, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 15}",-5.6140938968850875,-0.023895909649576774,-0.23895909649576774,1856.7999225014803,15
"{'ma_type': 'EMA', 'fast_ma_window': 9, 'slow_ma_window': 40, 'momentum_window': 10, 'proportional_momentum': False, 'num_stocks': 5, 'use_trailing_stop': True, 'trailing_stop_pct': 0.02, 'vol_lookback': 20, 'low_vol_threshold': 0.01, 'high_vol_threshold': 0.03, 'volume_lookback': 40, 'macro_lower': 0.95, 'macro_upper': 1.05, 'max_trades': 20}",-5.627874132675884,-0.023124874296095554,-0.23124874296095554,1923.4426160600904,20
